2914:1102,2908,1212,245,735,20564,10454,5260,9111,2172
2924:2200,48475,34449,54118,44143,19416,13522,1926,105758,3842
2925:47831,43053,70377,84942,60061,1099,1951,4292,3374,20913
2947:32523,2275,107284,1446,2741,3153,122136,47094,16883,719
2951:90331,6766,966,34454,94761,25955,57402,122248,119129,89236
2959:2200,14108,15424,964,965,5819,960,44143,963,3
2960:2200,1690,726,46529,2,35190,1208,3107,224,225
2963:1100,37871,2908,50718,483,11633,3858,486,55768,77635
2965:9227,51436,1102,2424,39796,22070,486,3866,12440,14885
2967:2200,1690,25716,245,101433,962,43797,119401,61402,49015
2970:1102,2908,966,486,11641,11644,31936,495,39800,84456
2977:2200,964,7712,11633,966,5818,5819,4848,9708,79595
2981:13838,110292,363,35190,840,3107,52744,13400,2552,101313
2989:550,486,36367,1444,3389,13523,495,39800,3842,20367
2990:78183,1931,12432,37867,13521,13523,18190,19421,94752,55103
3002:62487,77034,116093,83980,50799,76698,59310,93482,2799,89300
3004:9227,70796,2904,1451,3861,1449,3864,12984,20374,6759
3011:112786,105128,58056,61169,120408,109829,84226,120511,85653,8093
3013:550,34451,483,11633,3858,79051,55768,20564,3389,496
3037:6402,97846,7832,2826,11635,5597,95814,23952,63112,8602
3038:1103,72727,11633,3858,67936,13523,6759,12441,59580,1936
3044:2200,1690,483,11633,3858,245,55768,1208,962,43797
3070:6,28632,61458,960,13221,245,115059,1208,2429,119131
3081:2200,50718,6766,966,117944,974,19421,18187,3841,39781
3100:2200,363,110292,1690,35190,840,3107,52744,13400,13838
3102:36906,58968,61121,70796,31945,1451,67487,62252,1446,8621
3105:61218,50718,2908,486,117944,495,39800,17715,5260,3842
3107:1,110414,34451,1212,79051,71067,20564,121041,225,1102
3110:2200,37871,64978,15429,30855,25955,15432,25966,1924,19421
3111:2200,1690,245,1208,962,43797,61402,49015,44128,20564
3113:2200,48475,15424,1930,5819,44143,19416,7721,13522,1926
3121:29741,14890,110292,20573,92940,28632,3105,49507,840,10048
3125:1100,50718,102873,966,486,960,2429,117944,1102,119131
3126:56779,35600,93436,52436,86726,47612,80789,2907,8368,56958
3129:18452,110414,34451,14890,1212,20573,79051,3105,49507,35877
3139:1102,483,9088,486,93672,15429,117943,15432,91516,1924
3144:1100,50718,486,117944,2903,20564,5260,15984,500,4292
3152:2200,37871,34451,64978,25955,101416,19396,98031,1937,34440
3166:74637,35376,22705,54688,87789,116119,14513,34472,20771,88237
3167:18452,99971,14890,20573,28632,967,30855,10554,35877,3867
3169:13838,245,1920,60033,5265,5533,4292,500,48209,63632
3170:9772,11633,965,3858,84453,974,1923,2200,7725,18187
3172:1100,964,5819,26272,2901,3841,9723,15442,9722,4833
3176:13838,422,110292,9618,111691,6968,840,52744,3824,13400
3183:2200,34451,79051,90906,2903,495,39800,3842,19396,101416
3184:2200,72726,3861,23270,13522,1924,19421,49759,61711,5803
3193:31925,19288,110292,13838,124,840,52744,13400,19281,2552
3195:17601,50718,1100,966,64978,117944,11644,14336,39800,983
3220:1,110414,34451,1212,79051,35190,3107,1685,121041,101665
3229:44427,482,486,495,8617,39800,3842,7737,3375,3374
3234:2200,1690,3824,1208,962,43797,61402,49015,44128,1685
3237:7113,53201,2155,75062,107602,18951,57945,93846,104025,352
3238:8130,483,11633,9088,3858,3860,2904,55768,974,22072
3239:2200,48475,101437,5818,23271,40764,3864,3867,88280,40749
3246:1,79900,34451,79051,1451,44608,18919,19396,101416,1462
3258:2200,1690,2,117943,1920,1685,101665,5533,5260,61716
3263:1102,966,960,486,2429,11641,2903,11644,31936,495
3264:102063,106670,78363,75738,103223,16104,33649,14781,120318,3053
3277:21129,61121,79321,26194,31945,2634,7180,8860,118857,254
3279:1102,2908,99971,28632,30855,117943,735,103410,29787,27070
3295:83975,15424,9088,481,486,3,7721,6759,27070,1471
3305:2200,23270,23279,94752,3841,55103,20365,41131,5794,59573
3306:67433,726,27887,3589,1196,10302,32206,226,21098,4832
3308:2200,64978,43053,7725,6754,27070,98031,1951,61716,4846
3309:13838,363,19288,110292,35190,245,840,31275,3107,52744
3319:119631,3109,78111,115943,90699,56758,23667,103431,72017,51837
3320:550,2904,12663,1471,9106,14059,41129,1936,3374,57384
3328:13838,363,19288,35190,245,3107,13400,1685,101665,119
3329:1102,45752,10762,52387,1208,3376,2428,963,2146,6754
3335:13838,19288,110292,245,101433,840,52744,56180,720,13400
3346:2200,50718,966,6766,3860,117944,974,6759,7725,22072
3352:1100,50718,483,11633,6765,3858,64978,486,55768,14895
3353:6,28632,61458,960,13221,245,115059,1208,2429,119131
3360:13838,245,1208,962,43797,61402,49015,44128,224,225
3374:2200,964,44138,6766,966,64978,78501,45448,974,13522
3376:2200,1690,64978,1208,962,43797,61402,49015,44128,3389
3383:1100,34451,481,79051,85896,5268,1444,1471,19396,101416
3386:1102,15424,6766,7721,11644,14336,39800,983,3842,37882
3411:2200,960,2429,495,39800,119131,1471,3842,61716,6732
3412:78657,79323,21113,88275,28894,62680,104247,71593,56533,12039
3413:2200,964,99971,482,483,2427,2424,486,1451,30855
3416:2200,1449,3864,1101,17,18938,1468,4293,500,13504
3419:3824,2908,110292,122,840,52744,735,114,7163,1685
3421:1,110414,34451,79051,35190,101433,245,3107,720,1685
3423:2200,15424,64977,7721,974,1923,19421,18187,3842,94776
3426:2200,37871,11633,3858,966,64978,77635,25955,51917,13522
3428:2200,1690,1208,962,43797,61402,49015,44128,103410,3
3429:13838,422,110292,6503,124,245,3824,840,58,117943
3431:1730,683,2139,88768,34500,47290,80576,76,3225,18459
3432:1644,483,11633,3858,28632,61458,960,13221,245,115059
3450:2200,6766,966,3860,17601,1923,19421,7725,22072,18187
3453:14109,69139,2155,2632,20374,8860,85891,110722,93889,6464
3475:11000,967,64978,2200,3867,1926,3841,18197,9722,4833
3478:13838,110414,34451,79051,28632,35190,3107,121041,225,101416
3479:9772,2908,37871,84453,56723,64978,25955,490,3389,495
3480:19787,245,14895,111266,6485,97730,13357,1685,67204,39800
3490:29741,19288,92940,28632,245,117943,101313,103410,1685,101665
3500:3824,110292,19288,92940,28632,245,840,52744,13400,101313
3514:29741,363,92940,28632,35190,3107,13400,103410,119,41608
3529:98277,122667,58474,9125,37577,10267,32499,72562,49574,80707
3546:61218,2908,482,76558,2748,2428,2429,974,19421,495
3547:3824,1212,64978,1208,962,43797,61402,49015,44128,3389
3551:1097,2153,47076,34449,54118,96116,1208,55494,3389,92593
3557:75326,14890,25957,483,481,486,37324,3376,69828,3864
3572:52546,901,24627,110194,54245,56825,17,19012,60680,81034
3579:2200,1690,245,1208,1685,101665,1102,225,26179,709
3580:70161,76199,124,3589,8621,3039,2903,8617,358,495
3593:19787,68190,1212,245,1208,14895,111266,97730,1102,224
3599:2750,61121,6766,9088,12117,31945,8621,1444,7180,20564
3609:2200,14895,117943,3824,39800,3841,3842,61716,13507,3855
3610:2200,34451,967,55076,39800,3842,101416,19396,61716,46559
3613:112149,11035,40216,2419,3389,3841,64963,41612,3847,47090
3628:2200,5820,5821,34452,9696,3867,19421,1924,3841,3842
3656:1,34451,79051,20564,17715,19396,101416,3363,1462,71751
3657:2200,1690,726,245,1208,14895,111266,97730,1685,101665
3663:2,28632,245,35190,3107,71067,5260,4292,500,63632
3674:2200,110292,1690,245,124,840,52744,354,13400,2552
3684:7413,726,31550,5513,245,11039,40764,364,249,835
3685:44427,61121,481,31945,486,3376,7180,25966,16763,7737
3686:59326,1208,247,1449,963,43803,34922,88520,3599,15156
3692:2200,966,486,9111,61716,7737,510,9117,6771,508
3694:17601,11952,966,974,19421,11644,14336,18187,39800,983
3701:2200,1690,245,1208,962,43797,61402,49015,44128,1685
3702:1100,11633,3858,1930,5819,962,6759,13523,7725,20365
3717:1102,483,965,5820,2,114556,2414,4834,4292,500
3721:13838,19288,110292,124,47351,840,31275,9618,13400,3509
3728:78180,726,20111,93672,244,1208,12435,2631,16500,5268
3735:13838,6503,6968,114999,245,124,58,117943,5998,13400
3736:13838,110292,92940,28632,124,245,840,52744,117943,13400
3737:29741,110292,1690,92940,28632,840,962,43797,52744,2280
3751:2200,726,1690,245,1208,1685,101665,224,17715,225
3752:1102,6,25955,117943,1920,2416,495,39800,3842,13507
3800:13838,28632,1685,101665,4292,500,63632,719,22059,97527
3811:16525,112629,14348,15424,7172,1931,1450,1451,71329,19889
3820:2200,1690,1208,1685,101665,94940,225,26179,709,32200
3840:60439,1930,5821,962,2428,43797,61402,974,49015,44128
3846:1102,108016,1212,24508,64710,481,28632,1208,3376,25966
3849:1,110414,34451,22308,79051,245,486,25955,32217,2416
3850:13838,363,19288,110292,35190,245,840,3107,52744,13400
3857:13838,483,11633,3858,245,55768,1208,962,43797,37074
3859:2200,2908,5260,61716,4292,500,510,9117,2,10526
3862:1100,50718,28632,64978,2200,117944,3389,2903,495,39800
3888:2200,50718,486,960,14895,2429,117944,2903,20564,119131
3911:1102,6766,11644,14336,57405,983,86104,1937,1936,11626
3921:1102,108599,6765,481,960,57873,3376,2429,25966,6759
3929:2200,110292,1690,92940,28632,245,124,840,52744,13400
3930:1102,483,486,15429,962,2429,15432,91516,49015,44128
3934:5554,102873,29058,301,72495,97603,1208,3727,31149,90431
3947:2200,110292,19288,1690,92940,28632,3824,124,840,52744
3950:13838,110292,92940,28632,840,52744,13400,1685,101665,719
3962:2200,726,1690,1212,68190,54844,35190,44427,3107,20564
3974:2200,55773,5819,17228,2428,962,1444,6759,1471,3841
3975:2200,99971,482,1690,726,35190,1208,3107,30855,495
3988:75326,483,11633,3858,481,960,55768,3376,2429,25966
4001:55866,115536,8207,119621,83895,3797,505,33734,105526,32247
4006:2200,965,6766,64978,3860,25955,974,11644,14336,19421
4007:2200,67945,1453,41145,3389,2893,500,4292,17071,3373
4008:2200,17601,966,11644,14336,983,39781,11621,3,1936
4009:44427,28632,960,486,962,2429,49015,44128,495,39800
4028:550,1930,481,14895,3376,2428,962,2429,6756,2416
4031:2200,15424,64977,7721,974,1923,19421,18187,3842,94776
4035:2200,1097,18180,965,2906,28149,2903,13523,1099,12440
4053:1102,108016,726,1212,24508,64710,481,64978,35190,245
4064:9618,422,110292,302,92940,28632,840,71067,52744,13400
4067:2200,1690,1208,14895,111266,97730,1685,101665,224,3841
4068:2200,48475,63896,1930,108227,42234,19416,13522,1926,28685
4069:29741,110292,422,19288,245,840,117943,84151,52744,13400
4075:82214,91030,79339,40766,120127,3877,42081,89097,70702,55593
4076:8800,26195,2632,2902,17221,3599,41862,8860,10302,1913
4084:1102,2908,68190,1208,962,43797,735,61402,49015,44128
4091:2200,1690,1212,64978,245,3389,57647,1685,101665,1471
4098:1102,82303,43046,79901,28156,100945,59554,6759,48471,49759
4103:2200,1690,64978,245,1208,962,43797,61402,49015,44128
4104:13838,110292,361,245,124,1208,840,962,52744,43797
4124:36906,58968,14890,20573,1451,67487,30857,7180,77967,12120
4132:1,34451,2908,79051,101433,962,49015,44128,29176,39800
4134:67198,10884,79740,77965,39380,357,122533,46550,111949,110287
4138:2,99971,1208,30855,29787,27070,224,225,26179,709
4140:2200,481,75326,2428,963,974,48465,25966,6755,64435
4149:15947,116853,93749,39216,90822,33478,52911,109254,72306,20422
4158:78657,79323,21113,61458,28632,88275,960,13221,245,115059
4164:1102,99971,483,11633,3858,64978,55768,30855,3389,29787
4167:9227,483,50716,481,94152,38467,2904,3861,4880,47072
4171:1102,1930,39794,11638,38274,16258,12445,1444,496,500
4177:1102,99971,966,962,30855,49015,44128,29787,72307,39262
4179:1102,2908,14895,962,49015,20564,44128,495,39800,3841
4184:13838,422,110292,302,114999,840,901,30635,52744,5582
4190:21403,17227,21527,1451,2428,3376,963,2901,28624,51905
4209:54784,361,24632,88331,42075,32789,14500,74525,2025,83954
4210:2200,25957,37871,6766,69828,25955,12435,2901,11644,14336
4211:100732,108608,43926,4600,91309,28789,7713,88132,40470,4024
4213:31925,19288,110292,13838,124,840,52744,13400,19281,1685
4223:99821,118092,82870,14993,33143,4036,120387,35314,27914,6843
4237:2200,108016,1690,24508,64710,481,245,1208,3376,962
4242:1102,64978,14895,117943,3389,20564,495,39800,1471,3841
4248:3704,2547,16247,86910,39946,2904,1208,3107,2548,20567
4249:20652,61458,28632,960,13221,245,115059,1208,2429,12984
4265:2200,19411,60645,5820,5821,51908,4833,84465,68270,54136
4269:1,110414,34451,726,79051,28632,3824,121041,1685,101665
4273:3824,1208,962,71067,43797,61402,49015,44128,6485,495
4275:1102,64978,3389,495,39800,1471,17715,5260,3842,3363
4277:2200,1690,22308,245,486,25955,117943,32217,1920,2416
4281:2200,48475,101437,5818,23271,40764,3864,3867,88280,40749
4301:18452,14890,20573,28632,3824,3105,49507,71067,35877,1685
4303:1102,726,28632,245,1208,6485,495,1685,39800,3114
4304:3165,110292,114656,840,71067,52744,117943,117822,13400,69702
4344:61218,50718,2908,960,1100,64978,2429,117944,3389,119131
4353:2200,25957,6766,966,3860,43040,17601,19421,7725,22072
4357:1,34451,11633,483,3858,28632,79051,55768,960,2429
4365:43760,2153,70796,11637,1693,721,2429,26704,12984,21371
4371:1102,2908,15429,962,15432,2903,25966,44128,19421,1924
4372:3824,481,3376,962,49015,44128,25966,8617,495,39800
4399:2200,110414,34451,1690,79051,1,121041,1685,101665,225
4400:1102,363,19288,726,245,114,7163,834,94940,17715
4407:13838,245,1685,101665,5260,500,4292,63632,27290,1419
4424:29660,3517,25958,1558,14347,11653,83937,88527,65121,826
4426:7415,2153,43318,76918,12115,1449,106663,731,225,226
4436:1100,50718,483,11633,3858,481,486,55768,77635,3376
4453:28577,2153,24752,8,11840,840,1208,2548,7160,27070
4457:3824,483,11633,3858,64978,55768,77635,51917,29238,3389
4458:2200,5820,5821,23271,9696,1924,3841,15442,1951,24895
4466:1102,2908,50957,43765,725,7984,967,245,117943,735
4469:2200,1690,726,1212,35190,3107,1920,1685,101665,224
4482:31925,363,1690,726,92940,28632,245,124,354,19281
4507:2200,1690,245,1208,962,43797,61402,49015,44128,6485
4514:18452,14890,20573,64978,35877,3389,1102,39800,1471,3842
4517:29741,19288,363,92940,28632,5017,35190,124,3107,8
4519:13959,105319,28498,27056,11153,98885,2425,1558,10415,59706
4522:78183,1931,12432,37867,2904,103826,13521,94752,55103,22052
4530:2200,2908,1690,28632,1208,735,224,225,26179,709
4537:2200,965,3867,62784,3841,24890,20367,12429,64973,985
4543:44427,99971,28632,486,1208,71067,30855,6485,10274,29787
4562:74776,28632,61458,960,13221,245,115059,21764,1208,2429
4578:1102,2908,1212,1208,735,20564,1685,101665,43765,225
4588:75326,108016,24508,2424,64710,481,486,1451,3376,490
4618:1100,50718,967,481,2200,3376,117944,55076,25966,16764
4633:2200,40762,23266,3864,66998,13522,5810,17220,1927,30862
4637:10463,43318,106663,731,225,226,68801,3374,719,106018
4640:3824,94219,2416,17220,41608,980,66984,4292,500,10532
4641:4880,10183,15989,3374,3372,508,998,4338,6732,19871
4642:13838,110292,14890,110535,20573,3105,49507,101433,840,10048
4651:2200,965,6766,966,3860,17601,11952,22072,18187,970
4665:29741,110292,92940,28632,840,52744,13400,103410,1685,101665
4666:62681,76381,17927,49,9238,4479,62428,97786,46745,86873
4682:2200,962,38824,6752,7725,1927,2202,11629,1960,7680
4687:3824,11633,483,3858,55768,496,35892,1936,60668,510
4692:2200,483,11633,3858,55768,962,49015,44128,495,39800
4696:72797,59924,57837,42303,9267,74112,109670,46930,99921,74730
4702:2200,52871,35396,12435,1923,6759,6753,1926,112613,24248
4730:1102,11633,483,3858,55768,962,49015,44128,53591,496
4736:2200,99971,1690,64978,30855,962,43797,61402,49015,44128
4745:1,110414,34451,79051,245,71067,2897,103410,121041,1685
4749:6,725,61458,28632,960,13221,37985,115059,1208,2429
4751:2200,17607,54119,40764,3864,22011,72728,27041,48457,15442
4760:1913,1213,725,28362,32764,14895,9095,113989,254,224
4762:2200,37871,966,486,14895,25955,490,20564,84456,72307
4767:1644,483,11633,3858,28632,61458,960,13221,245,115059
4774:1,34451,79051,101433,5260,19396,101416,500,4292,1462
4779:101854,483,966,2748,93672,15429,14895,2428,2429,15432
4788:13838,19288,110292,92940,28632,3824,124,840,52744,13400
4789:47385,75121,38577,73024,118122,110246,71638,49470,22610,109402
4794:2200,483,11633,3858,55768,962,49015,44128,495,39800
4796:550,3389,94170,378,16365,225,86111,3982,47914,11015
4797:1,110414,34451,79051,245,71067,103410,121041,225,5260
4802:2200,99971,483,64978,486,15429,962,30855,15432,91516
4816:1102,11633,962,23270,2901,19418,6752,1927,42803,6782
4831:9618,110292,840,962,52744,43797,2280,61402,13400,49015
4834:3,99971,726,245,64978,30855,3389,29787,57647,27070
4852:37985,61458,13221,960,245,115059,1208,71067,2429,6485
4863:1102,960,15429,15432,11641,13522,11644,19421,1924,31936
4870:1102,99971,966,30855,117943,495,29787,27070,39800,84456
4875:2200,48475,101437,5818,23271,40764,3864,3867,88280,40749
4889:3824,35190,245,3107,71067,500,4292,63632,719,508
4894:273,482,61121,79321,26194,725,64978,31945,30016,7180
4898:75459,4732,78839,94539,101502,83312,90994,38125,21567,98949
4910:2200,11633,483,3858,55768,962,49015,44128,495,39800
4919:18452,14890,2908,483,11633,20573,3858,55768,14895,35877
4926:2200,1690,483,11633,3858,245,55768,1208,962,43797
4934:550,110292,19288,245,3707,52744,2548,54529,8247,3389
4935:2200,57270,6765,20383,9710,5808,6759,44003,3842,4833
4944:21403,17227,9088,21527,14109,64441,3376,17071,28624,8
4946:78182,1212,4550,25727,49517,1102,68437,4846,236,15695
4949:546,483,21520,95844,71763,90423,94170,88260,1468,44632
4951:2200,12118,85896,2429,3864,24864,1923,1100,6754,10541
4956:2,99971,1212,30855,1685,29787,101665,27070,226,6477
4961:2200,77398,3589,89066,53341,53145,5111,497,46551,37068
4984:205,1318,302,2512,29,2665,244,25826,11108,2618
4986:78657,108016,79323,21113,99971,24508,64710,481,28632,88275
4991:2882,34240,119007,38919,116008,77714,51581,18237,3689,8727
4992:2200,2908,37871,64978,960,25955,2429,490,3389,495
4998:2200,2908,1212,1690,64978,735,3389,20564,57647,224
5001:19787,2,14895,111266,97730,495,1685,101665,13357,3841
5002:2200,37869,14895,963,1449,34922,51427,1927,51933,54133
5006:75326,966,481,3376,25966,84456,16763,14896,4846,7194
5007:17601,6766,966,960,30855,7725,29787,119131,27070,39781
5011:49558,12662,16987,2157,7180,38737,5100,47112,30861,2897
5015:548,15424,9088,960,2429,7721,18186,119131,1471,31412
5018:13838,19288,110292,363,245,35190,840,3107,52744,13400
5031:2200,2908,1690,962,43797,735,61402,49015,44128,1685
5039:1100,964,1929,46530,1930,17227,962,3867,2200,23279
5040:1102,483,486,15429,15432,91516,1444,13523,1924,19421
5047:2200,15424,964,7174,44138,9088,109979,51918,14895,43040
5048:2200,64982,483,1453,33499,100468,2428,3376,963,5812
5079:13838,110414,34451,79051,245,117943,1685,121041,101665,225
5086:37985,28632,1208,71067,224,225,226,26179,709,500
5088:17601,64982,6766,966,33499,100468,43040,6756,12440,33489
5089:17601,964,6766,966,960,34452,6756,28149,114797,13523
5090:2200,11633,5819,2425,42713,7725,19395,6239,43056,4299
5097:2200,14108,965,34449,54118,44143,960,963,2901,33489
5107:1102,483,6765,486,15429,14895,15432,91516,13522,6759
5108:83975,15424,9088,481,486,245,1208,1451,3589,7721
5119:2200,1690,3824,1208,962,43797,61402,49015,44128,1685
